DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
04/06/2021,0-9,18348,17349,999,4874,2,1,1
04/06/2021,10-19,36206,33195,3011,7990,4,4,0
04/06/2021,20-29,55081,49827,5254,11836,9,9,0
04/06/2021,30-39,49201,44963,4238,11121,40,38,2
04/06/2021,40-49,44698,41275,3423,10328,126,103,23
04/06/2021,50-59,48544,45161,3383,9347,412,349,63
04/06/2021,60-69,32757,30778,1979,7435,1017,875,142
04/06/2021,70-79,16980,16005,975,6288,1773,1499,274
04/06/2021,80 and older,16172,14751,1421,9793,4552,3643,909
04/07/2021,0-9,18445,17434,1011,4900,2,1,1
04/07/2021,10-19,36390,33351,3039,8031,4,4,0
04/07/2021,20-29,55317,50008,5309,11886,9,9,0
04/07/2021,30-39,49368,45098,4270,11158,40,38,2
04/07/2021,40-49,44849,41391,3458,10363,126,103,23
04/07/2021,50-59,48687,45280,3407,9374,414,351,63
04/07/2021,60-69,32827,30844,1983,7451,1016,874,142
04/07/2021,70-79,17004,16028,976,6297,1775,1501,274
04/07/2021,80 and older,16187,14766,1421,9802,4554,3645,909
