Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oklahoma,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,All Sexes,All Ages,1826,42274,2239,624,93,3533,
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,All Ages,971,22208,1211,365,55,1872,
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,Under 1 year,0,102,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,0-17 years,0,202,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,1-4 years,0,21,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,5-14 years,0,35,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,15-24 years,,301,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,18-29 years,,519,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,25-34 years,,569,,0,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,30-49 years,31,1508,38,,,66,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,35-44 years,13,684,17,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,45-54 years,50,1342,46,16,,87,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,50-64 years,173,3930,182,60,12,307,
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,55-64 years,138,3105,150,49,,246,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,65-74 years,178,4973,281,77,14,396,
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,75-84 years,306,5708,381,122,10,575,
02/10/2021,01/01/2020,02/06/2021,Oregon,Male,85 years and over,281,5368,326,95,10,522,
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,All Ages,855,20062,1028,259,38,1661,
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,Under 1 year,0,93,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,0-17 years,0,147,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,5-14 years,0,25,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,15-24 years,0,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,18-29 years,,173,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,25-34 years,,229,,,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,30-49 years,20,838,31,,,50,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,35-44 years,,397,14,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,45-54 years,19,766,35,,,53,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,50-64 years,68,2371,133,23,,186,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,55-64 years,57,1904,110,20,,154,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,65-74 years,146,3743,223,70,,303,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,75-84 years,242,4926,264,71,11,446,
02/10/2021,01/01/2020,02/06/2021,Oregon,Female,85 years and over,378,7864,371,88,,669,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,35-44 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,45-54 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,50-64 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,55-64 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Oregon,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,All Sexes,All Ages,22391,170043,15812,8741,336,29785,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,All Ages,11180,85694,8556,4820,159,15067,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,Under 1 year,0,437,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,0-17 years,,784,,0,,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,1-4 years,0,82,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,5-14 years,0,125,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,15-24 years,13,1012,11,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,18-29 years,29,1883,33,10,0,52,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,25-34 years,54,2297,55,22,,90,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,30-49 years,254,5930,225,107,,380,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,35-44 years,102,2751,97,45,,157,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,45-54 years,368,4956,273,143,11,509,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,50-64 years,1432,14982,1146,628,39,1986,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,55-64 years,1180,11919,968,532,30,1643,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,65-74 years,2483,18493,2034,1166,33,3383,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,75-84 years,3339,21311,2664,1531,45,4516,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Male,85 years and over,3641,22311,2447,1378,32,4740,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,All Ages,11211,84345,7255,3921,177,14717,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,Under 1 year,0,364,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,0-17 years,0,546,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,1-4 years,0,75,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,5-14 years,0,70,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,15-24 years,,327,11,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,18-29 years,12,686,22,,,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,25-34 years,16,929,26,,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,30-49 years,132,3090,145,60,10,227,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,35-44 years,49,1430,65,23,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,45-54 years,208,2953,192,91,,314,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,50-64 years,795,9319,769,351,36,1246,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,55-64 years,658,7493,643,293,32,1038,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,65-74 years,1651,13437,1341,755,22,2259,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,75-84 years,2784,19932,1871,1084,51,3621,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Female,85 years and over,5837,37335,3099,1664,56,7327,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,All Ages,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,75-84 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Pennsylvania,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,All Sexes,All Ages,2112,12742,1419,899,33,2664,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,All Ages,1014,6325,736,468,12,1293,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,Under 1 year,0,29,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,0-17 years,0,50,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,5-14 years,0,11,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,15-24 years,0,59,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,18-29 years,,114,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,25-34 years,,134,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,30-49 years,23,391,14,,0,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,35-44 years,14,185,,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,45-54 years,21,350,20,10,0,31,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,50-64 years,110,1090,89,49,,151,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,55-64 years,96,872,75,41,,131,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,65-74 years,222,1270,163,120,,267,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,75-84 years,289,1507,217,133,,376,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Male,85 years and over,368,1903,252,160,,465,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,All Ages,1098,6414,683,431,21,1371,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,Under 1 year,0,24,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,0-17 years,,37,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,5-14 years,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,15-24 years,0,17,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,18-29 years,,37,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,25-34 years,,53,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,30-49 years,10,189,,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,35-44 years,,98,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,45-54 years,17,191,18,,0,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,50-64 years,54,671,66,31,,90,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,55-64 years,44,541,51,24,,72,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,65-74 years,153,877,114,82,,187,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,75-84 years,257,1462,176,116,,324,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Female,85 years and over,621,3141,317,199,,748,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,Under 1 year,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,0-17 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,65-74 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Rhode Island,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,All Sexes,All Ages,6285,62413,5879,2914,152,9395,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,All Ages,3321,32883,3193,1596,74,4988,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,Under 1 year,,192,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,0-17 years,,369,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,1-4 years,0,29,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,5-14 years,0,57,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,15-24 years,,596,,,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,18-29 years,15,994,17,,,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,25-34 years,18,1027,24,10,,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,30-49 years,138,2811,127,59,,211,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,35-44 years,67,1306,57,29,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,45-54 years,136,2403,159,57,11,248,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,50-64 years,504,6744,580,243,20,861,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,55-64 years,428,5308,476,210,12,706,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,65-74 years,871,7852,829,437,17,1280,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,75-84 years,1096,8228,981,529,19,1565,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Male,85 years and over,695,5885,653,321,,1034,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,All Ages,2964,29530,2686,1318,78,4407,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,Under 1 year,0,148,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,0-17 years,0,239,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,1-4 years,0,24,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,5-14 years,0,36,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,15-24 years,,195,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,18-29 years,10,384,18,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,25-34 years,13,469,25,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,30-49 years,77,1640,90,34,14,146,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,35-44 years,38,784,38,16,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,45-54 years,99,1496,126,49,12,187,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,50-64 years,392,4412,427,184,20,655,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,55-64 years,327,3523,341,151,14,531,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,65-74 years,649,5725,613,324,11,947,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,75-84 years,840,7416,735,390,17,1202,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Female,85 years and over,996,9714,800,379,14,1431,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,All Ages,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,Under 1 year,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,0-17 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,South Carolina,Unknown,55-64 years,0,0,0,0,0,0,
