DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
11/04/2020,80 and older,7871,7134,737,4795,2778,2168,610
11/05/2020,0-9,2353,2202,151,621,1,1,0
11/05/2020,10-19,5509,5064,445,1198,1,1,0
11/05/2020,20-29,12677,11778,899,2720,4,4,0
11/05/2020,30-39,11979,11251,728,2720,23,23,0
11/05/2020,40-49,10801,10227,574,2452,61,48,13
11/05/2020,50-59,12125,11498,627,2290,195,162,33
11/05/2020,60-69,9054,8655,399,2093,580,495,85
11/05/2020,70-79,5692,5352,340,2184,1018,846,172
11/05/2020,80 and older,7901,7160,741,4813,2788,2177,611
11/08/2020,0-9,2526,2364,162,666,1,1,0
11/08/2020,10-19,5976,5488,488,1300,1,1,0
11/08/2020,20-29,13419,12428,991,2879,4,4,0
11/08/2020,30-39,12508,11727,781,2841,23,23,0
11/08/2020,40-49,11261,10658,603,2557,62,49,13
11/08/2020,50-59,12562,11913,649,2373,196,163,33
11/08/2020,60-69,9330,8910,420,2156,585,498,87
11/08/2020,70-79,5828,5480,348,2236,1025,852,173
11/08/2020,80 and older,8017,7268,749,4884,2800,2187,613
11/09/2020,0-9,2613,2449,164,689,1,1,0
11/09/2020,10-19,6146,5653,493,1337,1,1,0
11/09/2020,20-29,13749,12748,1001,2950,4,4,0
11/09/2020,30-39,12780,11986,794,2902,23,23,0
11/09/2020,40-49,11450,10845,605,2600,62,49,13
11/09/2020,50-59,12776,12108,668,2413,197,163,34
11/09/2020,60-69,9454,9023,431,2185,587,499,88
11/09/2020,70-79,5909,5557,352,2267,1025,852,173
11/09/2020,80 and older,8075,7319,756,4919,2807,2193,614
11/10/2020,0-9,2718,2549,169,717,1,1,0
11/10/2020,10-19,6357,5847,510,1383,1,1,0
11/10/2020,20-29,14142,13119,1023,3035,4,4,0
11/10/2020,30-39,13081,12263,818,2971,23,23,0
11/10/2020,40-49,11691,11068,623,2654,62,49,13
11/10/2020,50-59,13031,12333,698,2461,199,164,35
11/10/2020,60-69,9591,9151,440,2217,588,499,89
11/10/2020,70-79,5989,5635,354,2298,1028,855,173
11/10/2020,80 and older,8106,7348,758,4938,2810,2195,615
11/11/2020,0-9,2760,2581,179,728,1,1,0
11/11/2020,10-19,6523,5966,557,1419,1,1,0
11/11/2020,20-29,14391,13315,1076,3088,4,4,0
11/11/2020,30-39,13254,12390,864,3010,23,23,0
11/11/2020,40-49,11842,11176,666,2689,63,50,13
11/11/2020,50-59,13189,12451,738,2491,200,165,35
11/11/2020,60-69,9692,9235,457,2240,592,500,92
11/11/2020,70-79,6050,5686,364,2321,1028,854,174
11/11/2020,80 and older,8162,7396,766,4972,2814,2200,614
