Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/17/2021,01/01/2020,02/13/2021,Rhode Island,All Sexes,All Ages,2225,13037,1479,950,33,2786,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,All Ages,1069,6463,770,497,12,1353,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,Under 1 year,0,29,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,0-17 years,0,50,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,5-14 years,0,11,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,15-24 years,0,60,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,18-29 years,,115,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,25-34 years,,137,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,30-49 years,24,401,15,,0,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,35-44 years,14,188,,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,45-54 years,24,358,22,12,0,34,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,50-64 years,120,1110,97,56,,162,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,55-64 years,104,888,82,47,,140,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,65-74 years,236,1305,170,125,,283,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,75-84 years,301,1541,222,138,,388,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Male,85 years and over,386,1941,265,171,,485,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,All Ages,1156,6571,709,453,21,1433,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,Under 1 year,0,25,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,0-17 years,,38,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,5-14 years,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,15-24 years,0,17,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,18-29 years,,37,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,25-34 years,,53,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,30-49 years,12,193,,,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,35-44 years,,99,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,45-54 years,18,196,18,,0,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,50-64 years,58,684,68,33,,94,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,55-64 years,48,552,53,26,,76,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,65-74 years,164,904,120,86,,200,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,75-84 years,270,1497,183,122,,338,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Female,85 years and over,649,3218,327,208,,777,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,65-74 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Rhode Island,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,All Sexes,All Ages,6308,62504,5898,2927,152,9424,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,All Ages,3332,32928,3203,1601,74,5004,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,Under 1 year,,194,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,0-17 years,,372,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,1-4 years,0,29,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,5-14 years,0,57,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,15-24 years,,598,,,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,18-29 years,15,997,17,,,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,25-34 years,18,1029,24,10,,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,30-49 years,139,2814,128,60,,212,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,35-44 years,68,1307,58,30,,99,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,45-54 years,137,2407,159,57,11,249,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,50-64 years,505,6753,580,243,20,862,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,55-64 years,428,5315,476,210,12,706,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,65-74 years,874,7863,833,439,17,1285,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,75-84 years,1100,8240,983,530,19,1570,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Male,85 years and over,697,5889,655,322,,1037,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,All Ages,2976,29576,2695,1326,78,4420,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,Under 1 year,0,148,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,0-17 years,0,239,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,1-4 years,0,24,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,5-14 years,0,36,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,15-24 years,,195,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,18-29 years,10,384,18,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,25-34 years,13,471,25,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,30-49 years,77,1644,90,34,14,146,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,35-44 years,38,786,38,16,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,45-54 years,99,1497,126,49,12,187,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,50-64 years,394,4422,429,186,20,657,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,55-64 years,329,3532,343,153,14,533,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,65-74 years,655,5738,618,328,11,954,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,75-84 years,842,7424,736,391,17,1204,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Female,85 years and over,998,9725,801,380,14,1433,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Carolina,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,All Sexes,All Ages,1863,10851,1358,791,35,2462,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,All Ages,999,5813,791,465,21,1343,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,Under 1 year,0,33,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,0-17 years,0,69,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,5-14 years,0,13,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,15-24 years,,84,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,18-29 years,,127,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,25-34 years,,142,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,30-49 years,28,420,29,16,,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,35-44 years,,209,,,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,45-54 years,29,300,31,17,0,43,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,50-64 years,124,956,123,70,,180,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,55-64 years,106,782,105,59,,155,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,65-74 years,199,1216,176,105,,274,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,75-84 years,297,1425,227,131,,397,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Male,85 years and over,349,1600,233,141,,446,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,All Ages,864,5038,567,326,14,1119,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,Under 1 year,0,43,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,0-17 years,0,63,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,5-14 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,15-24 years,,31,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,18-29 years,,43,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,25-34 years,,49,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,30-49 years,26,219,18,10,,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,35-44 years,,108,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,45-54 years,32,181,23,11,0,44,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,50-64 years,75,591,82,43,,116,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,55-64 years,60,492,68,38,,92,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,65-74 years,162,831,140,97,,209,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,75-84 years,191,1087,135,81,,247,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Female,85 years and over,409,2204,187,95,,505,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,South Dakota,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,All Sexes,All Ages,10275,97337,10882,5280,242,16109,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,All Ages,5614,51403,6021,3050,123,8701,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,Under 1 year,,348,10,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,0-17 years,,647,14,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,1-4 years,,68,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,5-14 years,0,109,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,15-24 years,,850,14,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,18-29 years,15,1504,32,,0,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,25-34 years,36,1683,48,16,,71,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,30-49 years,224,4917,231,104,11,362,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,35-44 years,98,2327,106,46,,164,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,45-54 years,281,3972,308,143,10,455,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,50-64 years,923,10874,1077,512,37,1522,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,55-64 years,743,8585,866,416,29,1220,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,65-74 years,1510,12109,1607,842,38,2312,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,75-84 years,1791,12581,1864,992,20,2682,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Male,85 years and over,1147,8771,1196,593,13,1761,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,All Ages,4661,45934,4861,2230,119,7408,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,Under 1 year,0,236,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,0-17 years,,404,10,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,1-4 years,,51,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,5-14 years,,60,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,15-24 years,10,333,12,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,18-29 years,16,606,18,,,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,25-34 years,18,790,25,,,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,30-49 years,141,2798,192,77,19,275,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,35-44 years,60,1314,84,31,,122,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,45-54 years,182,2536,237,104,12,327,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,50-64 years,627,7215,796,368,21,1075,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,55-64 years,515,5703,650,306,16,874,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,65-74 years,982,8995,1119,493,25,1632,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,75-84 years,1359,11440,1382,654,30,2116,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Female,85 years and over,1531,14476,1344,633,19,2261,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Tennessee,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Texas,All Sexes,All Ages,41503,277110,37017,22596,592,56473,
02/17/2021,01/01/2020,02/13/2021,Texas,Male,All Ages,23972,149040,21131,13303,299,32075,
02/17/2021,01/01/2020,02/13/2021,Texas,Male,Under 1 year,,1155,,,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Texas,Male,0-17 years,19,2195,33,,,56,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Texas,Male,1-4 years,,228,10,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Texas,Male,5-14 years,,372,13,,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Texas,Male,15-24 years,45,2671,59,15,0,89,
02/17/2021,01/01/2020,02/13/2021,Texas,Male,18-29 years,135,4315,140,56,,222,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Texas,Male,25-34 years,269,4438,222,129,,370,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Texas,Male,30-49 years,1714,13325,1269,844,29,2167,
