Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,30-49 years,79,1135,81,25,,143,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,35-44 years,37,541,34,,,69,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,45-54 years,90,1057,98,34,,155,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,50-64 years,281,3240,369,116,17,549,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,55-64 years,226,2607,307,95,16,452,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,65-74 years,507,4531,562,192,18,894,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,75-84 years,662,5723,628,240,17,1064,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Female,85 years and over,825,7361,639,256,17,1224,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oklahoma,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,All Sexes,All Ages,1737,41439,2180,590,93,3419,
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,All Ages,926,21757,1179,344,55,1816,
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,Under 1 year,0,99,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,0-17 years,0,196,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,1-4 years,0,20,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,5-14 years,0,34,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,15-24 years,,296,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,18-29 years,,511,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,25-34 years,,560,,0,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,30-49 years,30,1481,38,,,65,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,35-44 years,13,670,17,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,45-54 years,48,1318,46,16,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,50-64 years,166,3849,177,57,12,298,
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,55-64 years,132,3040,145,46,,238,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,65-74 years,170,4876,273,73,14,384,
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,75-84 years,292,5588,371,113,10,560,
02/03/2021,01/01/2020,01/30/2021,Oregon,Male,85 years and over,266,5256,317,90,10,503,
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,All Ages,811,19678,1001,246,38,1603,
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,Under 1 year,0,91,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,0-17 years,0,145,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,5-14 years,0,25,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,15-24 years,0,106,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,18-29 years,,171,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,25-34 years,,227,,,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,30-49 years,18,821,31,,,48,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,35-44 years,,385,14,,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,45-54 years,18,755,35,,,52,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,50-64 years,65,2330,129,21,,181,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,55-64 years,54,1871,106,18,,149,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,65-74 years,136,3658,215,66,,289,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,75-84 years,230,4848,258,68,11,431,
02/03/2021,01/01/2020,01/30/2021,Oregon,Female,85 years and over,361,7705,362,84,,647,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,35-44 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,45-54 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,50-64 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,55-64 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Oregon,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,All Sexes,All Ages,21237,165753,15158,8248,334,28469,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,All Ages,10579,83470,8196,4545,158,14381,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,Under 1 year,0,425,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,0-17 years,,762,,0,,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,1-4 years,0,80,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,5-14 years,0,121,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,15-24 years,12,984,11,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,18-29 years,28,1843,33,10,0,51,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,25-34 years,53,2254,54,22,,88,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,30-49 years,247,5796,217,103,,369,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,35-44 years,99,2687,93,43,,152,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,45-54 years,349,4820,263,136,11,487,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,50-64 years,1350,14595,1099,592,39,1893,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,55-64 years,1114,11625,928,501,30,1568,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,65-74 years,2338,17992,1936,1096,32,3210,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,75-84 years,3148,20727,2549,1440,45,4301,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Male,85 years and over,3466,21755,2355,1304,32,4547,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,All Ages,10658,82279,6961,3703,176,14087,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,Under 1 year,0,356,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,0-17 years,0,536,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,1-4 years,0,75,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,5-14 years,0,68,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,15-24 years,,318,10,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,18-29 years,10,670,21,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,25-34 years,16,914,26,,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,30-49 years,125,3028,138,55,10,218,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,35-44 years,46,1401,62,21,,94,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,45-54 years,195,2884,184,84,,299,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,50-64 years,750,9080,731,325,35,1188,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,55-64 years,622,7298,609,271,32,990,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,65-74 years,1557,13101,1282,714,22,2147,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,75-84 years,2644,19442,1800,1025,51,3469,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Female,85 years and over,5572,36422,2982,1578,56,7031,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,All Ages,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,75-84 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Pennsylvania,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,All Sexes,All Ages,2012,12464,1373,865,33,2552,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,All Ages,964,6192,710,448,12,1237,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,Under 1 year,0,28,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,0-17 years,0,48,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,5-14 years,0,10,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,15-24 years,0,59,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,18-29 years,,112,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,25-34 years,,131,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,30-49 years,22,385,13,,0,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,35-44 years,14,182,,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,45-54 years,20,347,20,10,0,30,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,50-64 years,107,1076,88,49,,147,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,55-64 years,93,859,74,41,,127,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,65-74 years,213,1236,157,115,,257,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,75-84 years,275,1481,209,127,,360,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Male,85 years and over,346,1854,242,151,,442,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,All Ages,1048,6269,663,417,21,1315,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,Under 1 year,0,23,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,0-17 years,,36,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,5-14 years,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,15-24 years,0,17,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,18-29 years,,36,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,25-34 years,,52,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,30-49 years,10,187,,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,35-44 years,,97,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,45-54 years,16,187,18,,0,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,50-64 years,50,656,64,30,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,55-64 years,41,529,49,23,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,65-74 years,145,856,111,80,,178,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,75-84 years,246,1428,169,111,,311,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Female,85 years and over,594,3070,309,193,,719,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,65-74 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Rhode Island,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,All Sexes,All Ages,5521,59414,5376,2510,151,8531,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,All Ages,2895,31261,2911,1363,74,4513,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,Under 1 year,,183,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,0-17 years,,354,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,1-4 years,0,28,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,5-14 years,0,57,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,15-24 years,,580,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,18-29 years,13,964,17,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,25-34 years,16,983,23,,,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,30-49 years,127,2690,119,53,,198,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,35-44 years,62,1252,52,25,,92,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,45-54 years,121,2299,151,51,11,231,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,50-64 years,456,6469,542,216,20,802,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,55-64 years,390,5095,444,188,12,658,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,65-74 years,736,7422,738,358,17,1133,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,75-84 years,961,7805,897,457,19,1418,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Male,85 years and over,600,5557,592,272,,927,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,All Ages,2626,28153,2465,1147,77,4018,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,Under 1 year,0,141,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,0-17 years,0,232,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,1-4 years,0,24,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,5-14 years,0,36,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,15-24 years,,192,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,18-29 years,10,372,18,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,25-34 years,11,443,23,,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,30-49 years,69,1571,84,31,14,135,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,35-44 years,34,761,36,14,,64,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
